Track,Artist,URI,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,chorusHit,sections
Hey Baby,Ted Nugent,spotify:track:26arZyeKDvJc6pqjhayXNI,0.644,0.962,9,-5.557,1,0.116,0.0712,0.00126,0.133,0.792,130.24,241000,4,30.96012,10,1
Wie Der Wind Am Ende Einer Strasse,Amon DÃÂÃÂ¼ÃÂÃÂ¼l II,spotify:track:5yRJC0oMZYLqAHCjwKigGn,0.308,0.621,2,-9.899,1,0.0333,0.0104,0.779,0.0856,0.349,83.684,347187,4,25.86805,10,0
Lookin' Out For #1,Bachman-Turner Overdrive,spotify:track:4WbssgiyaXQpri2KNcfROs,0.61,0.626,4,-8.759,1,0.0514,0.183,0.000151,0.168,0.523,122.022,319800,4,42.20042,14,1
GÃÂÃÂ¤a,GAA,spotify:track:4RDWej1WWntfYwwD647VRm,0.304,0.867,11,-7.592,0,0.0488,0.0323,0.646,0.172,0.353,112.522,453428,4,84.80357,17,0
You Know Where I'd Rather Be,Neil Merryweather,spotify:track:0AJ6qzIK4kq3hT2T5xnL65,0.281,0.951,7,-3.226,1,0.146,0.0767,8.6e-06,0.107,0.419,120.488,321867,4,28.52069,15,0
The Dude,Donald Byrd,spotify:track:5tcx0hDhFwLR3ThQXHfxF1,0.489,0.47,1,-18.045,1,0.0618,0.33,0.482,0.141,0.799,105.836,468600,4,43.39155,22,0
The Other One,Pholhas,spotify:track:720PU8mchUV2l4ytcBI47y,0.295,0.42,5,-11.758,1,0.0311,0.162,0.409,0.0455,0.245,142.967,191800,4,50.3165,10,0
Oh La De Da,The Staple Singers,spotify:track:1hKb6MXvSIxIaYDOyijdQX,0.568,0.839,7,-6.244,1,0.0321,0.00645,7.93e-06,0.419,0.906,141.9,215293,4,34.65496,11,1
Can We Still Be Friends,Todd Rundgren,spotify:track:5MRIlJbi80rdC8mHUh5bpk,0.57,0.276,5,-13.47,0,0.0394,0.748,1.79e-05,0.0836,0.321,174.288,217693,3,89.64916,7,1
So Long Dixie,Blood, Sweat & Tears,spotify:track:3kn0mHmR0PmjnT1NLPDyi7,0.37,0.357,3,-10.684,1,0.0342,0.702,0,0.502,0.403,143.223,265773,4,31.12355,14,1
Confusion,Electric Light Orchestra,spotify:track:3dubLey4QOmUjJCyiGPEMo,0.699,0.577,0,-8.516,1,0.0277,0.662,4.44e-05,0.103,0.796,111.264,221427,4,37.63804,11,1
Ginseng Woman,Eric Gale,spotify:track:76kvXb8GqL9AM9mtpRvtNj,0.633,0.629,9,-13.768,0,0.034,0.686,0.153,0.42,0.662,106.543,460760,4,55.57555,15,0
Step By Step,Joe Simon,spotify:track:3E3pehkueqX7imkUX2r73w,0.719,0.816,2,-7.294,1,0.0317,0.4,0.000172,0.0963,0.938,114.739,204730,4,34.49155,12,1
Babalu-Bar,Taxi,spotify:track:3OofqYvPyFE9Jx2l5nlElD,0.277,0.727,0,-7.27,1,0.0423,0.0465,0.0175,0.231,0.582,152.038,255360,4,30.21844,11,0
Preludio e azione,Gianni Ferrio,spotify:track:2VVX4PrDg8lVYZpJGDwy5d,0.175,0.125,10,-22.579,1,0.0342,0.798,0.931,0.18,0.0459,75.122,136906,3,52.18317,7,0
Bath Sister,Jody Grind,spotify:track:6UuDCGWH20DcMAyEH94SJC,0.312,0.711,9,-7.177,0,0.0337,0.177,0.00869,0.307,0.676,179.162,207093,4,29.30709,9,0
For Your Love,Dschinn,spotify:track:31izblWxSqZK5jpgPiyODi,0.449,0.58,2,-8.151,1,0.0318,0.21,4.72e-05,0.247,0.604,126.094,254568,4,68.09362,11,0
Time To Kill,The Band,spotify:track:18B2YomkDx6bqvTWzPbYNN,0.76,0.785,9,-8.413,1,0.0595,0.456,0.000245,0.211,0.73,116.374,208200,4,42.74942,12,1
The Provider - Part One,Hard Stuff,spotify:track:12qpbfKk6BChE4s919jhPG,0.578,0.725,5,-10.772,0,0.0635,0.118,0.132,0.114,0.946,164.907,159333,4,24.90506,8,0
Thick As Thieves,The Jam,spotify:track:02MpEPiU4O04L12Vwxela2,0.348,0.942,4,-6.798,1,0.0435,0.000244,0.001,0.0984,0.916,166.643,218162,4,18.38788,15,0
Forever,Pholhas,spotify:track:7cp8yse64rG66Q2S0gmdR1,0.398,0.481,2,-12.212,1,0.0343,0.33,1.5e-05,0.1,0.211,81.854,204600,4,54.78869,12,0
Dove,Cymande,spotify:track:3zx0EU8Yk5b6Qx1wXgcDXE,0.436,0.527,6,-11.66,0,0.0354,0.434,0.273,0.0857,0.359,109.322,654840,4,69.17061,17,0
Blackmail,10cc,spotify:track:5J82Xmm1hLcoEhm3volpKr,0.451,0.789,4,-11.567,0,0.0434,0.138,0.0247,0.0936,0.86,106.968,273067,4,49.19199,11,0
Spacesaver,Thunderhead,spotify:track:7MtT8WMbsnaRGj8aImqWLR,0.479,0.84,7,-6.509,1,0.0362,0.00179,0.0585,0.116,0.691,100.12,440322,4,26.47506,22,0
Koko And Lee Roe,Gene Harris,spotify:track:1a9jvztkrfGkZex7YkLBa7,0.502,0.916,5,-8.56,0,0.0614,0.358,0.474,0.0799,0.933,161.578,363987,4,25.24593,12,0
And I Know,Krokodil,spotify:track:3jdORFGaXVdd0JLr0gmKwp,0.551,0.223,9,-14.758,0,0.0263,0.763,0.563,0.0886,0.471,101.479,465000,4,55.1106,18,0
I'm So Restless,Roger McGuinn,spotify:track:2sKbvtoUt6YWVqsl0k6UMc,0.468,0.376,7,-14.146,1,0.0312,0.675,0.000563,0.382,0.754,149.145,186933,3,27.9284,10,0
Rebel Rebel - 2016 Remaster,David Bowie,spotify:track:2EC9IJj7g0mN1Q5VrZkiYY,0.635,0.686,9,-15.648,1,0.053,0.209,0.0176,0.282,0.464,125.988,274747,4,33.74244,12,0
Woodchurch Sorceress (feat. Janne Schaffer & BjÃÂÃÂ¶rn J:son Lindh),Ablution,spotify:track:6ejGiwzJoDaNIFWGpwENdf,0.309,0.278,10,-16.914,0,0.0854,0.282,0.00981,0.141,0.105,141.933,121560,5,45.94036,6,0
Military Madness,Graham Nash,spotify:track:6n3Wk44F3ZZwts8OAyB2zK,0.582,0.572,0,-10.711,1,0.0328,0.323,0,0.0541,0.505,120.374,176667,4,37.92011,9,1
Who'd She Coo?,Ohio Players,spotify:track:3resl84VYP1l9RezlI3QJH,0.645,0.848,11,-5.302,0,0.179,0.0873,0.0258,0.391,0.385,110.661,430267,4,53.19826,14,1
La liceale seduce i professori 7,Gianni Ferrio,spotify:track:2lD3TzpY0IA8aooNNOHHth,0.711,0.827,0,-9.723,1,0.0377,0.0577,0.788,0.0919,0.962,94.169,69587,4,60.90741,3,0
Oliver's Army,Elvis Costello & The Attractions,spotify:track:1zaI1thQ0wtiSmlro2YrHW,0.523,0.735,4,-9.199,1,0.0292,0.137,0,0.199,0.903,143.182,179613,4,36.64183,9,0
Lady Writer,Dire Straits,spotify:track:3mwFncaI2HBczQ92GP9MQF,0.633,0.798,1,-9.313,0,0.0281,0.166,0.617,0.0812,0.963,147.645,229027,4,40.2433,13,1
Work To Do,The Isley Brothers,spotify:track:6CZd52tAm2Cms0px3idmoc,0.694,0.854,11,-6.908,1,0.0389,0.367,1.79e-06,0.0769,0.936,85.429,190653,4,61.5394,9,1
A Number of Words,Labi Siffre,spotify:track:6Ll3x6P6b3geRh49YgiA70,0.578,0.737,6,-9.994,1,0.0891,0.511,2e-05,0.0655,0.326,94.63,153693,4,77.91525,7,0
Kung Fu,Curtis Mayfield,spotify:track:0WNXlCwsn9npUGGG45B2XA,0.887,0.501,1,-9.802,0,0.0461,0.338,0.0601,0.0795,0.965,115.734,372827,4,103.54014,14,0
It's All I Can Do,The Cars,spotify:track:1Lf1BSVQV4Q5SuKeHhGd2A,0.603,0.701,7,-9.719,1,0.0274,0.0386,0.00106,0.211,0.961,118.664,225760,4,66.02603,9,1
And I Wish I Were Stoned / Don't Worry,Caravan,spotify:track:2V15N5Tq3Ibrzd8jTHlLlx,0.292,0.401,2,-13.466,1,0.0361,0.519,0.298,0.0795,0.35,80.568,496893,4,36.07855,20,0
Don't Stop For Nothing,The 5th Dimension,spotify:track:2iy3XgzJWQTiPx8KNVUnss,0.434,0.81,11,-8.491,0,0.135,0.367,1.25e-06,0.687,0.877,197.941,158533,4,34.80552,9,0
How Long,Ace,spotify:track:4AjKVyNUMdUveKK5OH1OJD,0.717,0.406,0,-13.954,0,0.0305,0.587,0.103,0.0869,0.703,123.213,204227,4,30.59682,9,1
Midnight Lady,Legs Diamond,spotify:track:1xMTCv7vwr8itceUij116m,0.151,0.821,9,-4.711,1,0.0869,0.000324,0.000535,0.325,0.548,164.65,222213,4,32.92839,13,0
Suavecito,Malo,spotify:track:6q4fPXo4Os72LYDbOzFmve,0.562,0.561,11,-10.954,0,0.0342,0.412,1.98e-05,0.0924,0.665,113.969,393346,4,36.55971,16,1
Longfellow Serenade,Neil Diamond,spotify:track:5MhMAWghLuvQMNRf7kPmVg,0.635,0.5,4,-14.682,1,0.0308,0.284,0,0.0594,0.702,120.809,230560,4,46.37928,10,1
Pretend I Never Happened,Willie Nelson,spotify:track:106Qw7R1gG8JAIG3H7yNwt,0.63,0.426,9,-14.126,1,0.0367,0.616,0.00356,0.285,0.759,102.568,180600,4,28.16941,12,0
You Ain't Goin' Nowhere,The Byrds,spotify:track:6W7qOULD3aOdqklC6dMsc7,0.471,0.709,7,-11.495,1,0.0854,0.408,0.000548,0.966,0.68,135.944,176333,4,66.00302,8,0
Preaching Violence,Third World War,spotify:track:7L2JdUUJvQlKQorcCMkppe,0.465,0.902,4,-9.185,0,0.163,0.0315,1.25e-06,0.119,0.602,135.982,307053,4,39.23765,8,0
Freedom,Freedom,spotify:track:2MSAx6KS4d20Fr3PtXp8P9,0.337,0.542,2,-8.341,1,0.0461,0.0415,0.000222,0.0882,0.387,109.995,311640,4,55.02122,12,0
Love Ballad,L.T.D.,spotify:track:3iCbTmcXnKlRZCdaYOukxq,0.602,0.385,6,-14.81,0,0.0385,0.449,0.000111,0.0803,0.354,77.697,275227,4,46.07691,9,1
Walk Right Up To The Sun,The Delfonics,spotify:track:3AxwjpUSK7FjnD4ykgobO5,0.425,0.452,9,-8.869,0,0.0255,0.642,0,0.221,0.576,143.859,180520,3,28.34434,9,1
He Ain't Heavy He's My Brother,Ronnie Kole Trio,spotify:track:1AwIZys9SAsb8GPBxZ0F5t,0.427,0.302,5,-15.391,1,0.0295,0.414,0.356,0.117,0.469,153.501,219600,4,29.20697,9,0
If You Gotta Break Another Heart,Albert Hammond,spotify:track:3uhCXccMeZyjFrUGC7J2fs,0.602,0.605,7,-9.623,0,0.0456,0.1,0,0.0554,0.676,77.541,161560,4,26.0158,7,1
MOONSONG,Compost,spotify:track:6qAu5HlWB7iy7TtI9YoRA5,0.416,0.44,4,-12.033,0,0.0618,0.631,0.000572,0.14,0.291,128.154,267533,4,34.29662,9,0
Good Golly Miss Molly,The Sonics,spotify:track:7Iu9BzSnDs5en16EHrktyT,0.54,0.936,9,-8.006,0,0.0858,0.384,1.55e-06,0.697,0.815,87.968,125907,4,40.71727,6,0
Together Let's Find Love,The 5th Dimension,spotify:track:1LejPFshcBbPexpLUX6l1p,0.372,0.52,0,-10.883,0,0.0354,0.557,0,0.687,0.448,154.674,217280,4,34.99905,7,1
EFS No. 99 (Can Can),CAN,spotify:track:7iEs5pEptoqfw6c4EbdvtD,0.439,0.921,0,-6.194,1,0.04,0.00785,0.849,0.126,0.963,155.042,192973,4,19.86169,13,0
You've Lost That Lovin' Feelin',Roberta Flack & Donny Hathaway,spotify:track:7ACfCLEx4LTXfxvefM1tqb,0.485,0.343,7,-13.36,1,0.0534,0.592,1.33e-05,0.0763,0.314,122.785,398373,4,47.34892,17,1
Get It On,Chase,spotify:track:006yvCdaWUS79qp2Ip3Hdl,0.409,0.902,5,-5.714,1,0.1,0.487,0.00358,0.035,0.728,135.797,179147,4,25.59076,12,1
Peter Gunn - Live; 2017 Remastered Version,Emerson, Lake & Palmer,spotify:track:0T61tnl44XU7PPycySuJX5,0.459,0.811,11,-10.741,0,0.0371,0.0595,0.000782,0.839,0.896,130.027,214534,4,43.15522,6,0
Before The Next Teardrop Falls,Freddy Fender,spotify:track:2SVW5774QbmEjWfbHOEnz3,0.778,0.307,10,-9.356,1,0.0341,0.892,0.000287,0.0985,0.699,92.299,149952,4,27.68456,8,0
I Want More,CAN,spotify:track:1ynemPxsPrCwUb87VmGFuq,0.808,0.587,9,-10.904,1,0.0516,0.0238,0.148,0.0798,0.931,113.531,210533,4,42.55234,8,0
S'one Song,The Groundhogs,spotify:track:2TSIyI2wKLlHsSp0EdwX69,0.28,0.855,4,-8.949,1,0.0578,0.231,0.65,0.148,0.638,131.153,216427,4,98.94536,5,0
The Nazz Are Blue,Creme Soda,spotify:track:2ZBRENM9e1CK3FvV6eUiSo,0.411,0.488,7,-9.519,1,0.0308,0.0384,0.00253,0.229,0.84,145.227,191530,4,22.84754,9,0
So Long Mickey Mouse - Live,Return To Forever,spotify:track:231h2fa6Zbi3kJKqfnClma,0.321,0.781,9,-11.089,1,0.118,0.167,0.0512,0.952,0.525,151.631,402573,4,48.70976,20,0
Mr. Bojangles,Nitty Gritty Dirt Band,spotify:track:3cq6mwsjgygbwRIi9wVPGv,0.444,0.757,11,-6.884,0,0.0541,0.699,0,0.329,0.554,154.26,215400,3,29.77312,9,1
Tashiro,Skyline,spotify:track:1WES5NDVz1KKK99gs9czWx,0.633,0.792,5,-8.512,1,0.0732,0.233,0.203,0.243,0.688,106.197,396152,4,30.10148,15,0
Donatella,Gianni Ferrio,spotify:track:2riaZabK66xq7rD3FI61ky,0.47,0.0312,0,-27.423,1,0.0313,0.936,0.00385,0.134,0.236,88.063,108191,3,45.35731,6,0
I'm On Fire,5000 Volts,spotify:track:7bjtTJ4M10kpl2pGJxsg1Q,0.554,0.793,0,-9.428,1,0.0355,0.0298,0,0.498,0.924,138.549,157293,4,38.76949,7,1
Honey Come Back,Glen Campbell,spotify:track:26qDFDKrveLljfIX5ft061,0.382,0.349,5,-13.096,1,0.0307,0.331,5.85e-05,0.308,0.421,50.937,178000,4,36.82442,7,1
I naufraghi dell'aria,Gianni Ferrio,spotify:track:6CoDl7etSZ8T4aSm8ERepI,0.217,0.175,7,-22.753,1,0.0344,0.809,0.491,0.423,0.559,80.04,131704,4,50.30145,6,0
Yo no soy esa,Mari Trini,spotify:track:4wJNcICQAv1ZNj8tkoMJab,0.578,0.633,2,-4.967,0,0.0324,0.0693,0,0.369,0.729,120.909,152907,4,69.24941,6,0
Treat Me Like A Saturday Night,Joe Ely,spotify:track:2MNBJssqiZqMjI2uiOyrZo,0.526,0.398,4,-15.414,1,0.0318,0.731,0.187,0.0776,0.415,81.183,181693,4,31.89769,8,0
Wanted, Dead or Alive,Voices Of East Harlem,spotify:track:0xGqjGe6XghqiCqeAObpqx,0.531,0.891,1,-5.336,1,0.0923,0.0412,0,0.326,0.863,99.285,207080,4,20.46428,11,0
You and Me Against the World,Muzak Orchestra,spotify:track:4n06hQJA8k43TxltxUH9fh,0.399,0.614,1,-9.404,1,0.0421,0.865,0.848,0.375,0.729,102.442,167784,4,51.6709,8,0
Take Me Away,Roger McGuinn,spotify:track:5ewwvCdsG6VNqKeLtZ3stL,0.441,0.602,7,-12.476,1,0.047,0.216,0,0.0822,0.927,165.042,182560,4,63.82243,9,0
It's Gone,Roger McGuinn,spotify:track:07WoiJZrDopKMy6jAij0Xy,0.479,0.729,1,-8.819,0,0.0321,0.00123,0,0.183,0.466,134.851,236347,4,39.50973,10,0
Skunk (Sonicly Speaking),MC5,spotify:track:54eSbWqb0tPjvoRWKuPxLv,0.312,0.795,4,-8.165,0,0.0574,0.0092,0.534,0.0879,0.726,96.636,330773,4,75.70177,13,0
One Way Out,The Allman Brothers Band,spotify:track:3q7em8kVHiHpZbKQuVYwFQ,0.541,0.733,9,-9.04,1,0.0491,0.576,0.0321,0.705,0.725,106.734,296147,4,36.89481,14,1
Sweet Home Alabama,Lynyrd Skynyrd,spotify:track:4CJVkjo5WpmUAKp3R44LNb,0.597,0.605,7,-12.013,1,0.0255,0.181,0.000331,0.118,0.886,97.782,281147,4,40.61816,12,0
Free Ride,The Edgar Winter Group,spotify:track:4MlXFjRO6N7NXvMqPlH35o,0.674,0.686,2,-11.927,1,0.0597,0.29,0.00322,0.189,0.814,124.204,187173,4,40.8705,10,0
Only You Know And I Know,Delaney & Bonnie,spotify:track:5jOg212LfmRyqxCAyJxdoD,0.614,0.566,5,-10.367,0,0.0348,0.064,3.75e-05,0.659,0.575,115.022,206627,4,42.95823,6,1
I Wanna Get Next To You,Rose Royce,spotify:track:1rff5WJrSljfCLYFoXkDiT,0.62,0.179,0,-19.981,1,0.0314,0.835,0.03,0.0928,0.675,130.864,238200,4,46.60218,11,1
Alabama - 2009 Remaster,Neil Young,spotify:track:6PVa4pTYFPv2Sew9wLoyrz,0.429,0.472,7,-13.08,0,0.0347,0.566,0.00402,0.152,0.378,147.501,242200,4,52.88731,11,0
I've Never Been In Love,Suzi Quatro,spotify:track:67RJNtbJ5YMOMOM9kfhhGM,0.401,0.995,7,-6.166,1,0.0583,0.00324,0.261,0.334,0.655,173.754,181880,4,37.98483,9,1
Sailing,Rod Stewart,spotify:track:6OuRbvP4PgbuzBIapVzmFJ,0.43,0.374,11,-9.949,1,0.0292,0.372,0.379,0.316,0.191,128.56,277960,4,30.80773,15,0
Tragica serenata,Gianfranco Plenizio,spotify:track:43bIDcCc6Vfj56oUWK9M72,0.249,0.108,1,-21.777,0,0.0346,0.953,0.775,0.144,0.12,61.924,86936,4,30.64715,5,0
Tight Times,Jimmy McGriff,spotify:track:0panDGHK8JG7Amo8J630Bw,0.691,0.663,0,-7.647,1,0.114,0.282,0.0933,0.0766,0.803,157.465,238867,4,37.00222,12,0
Leb' wohl,NEU!,spotify:track:4ZDV6xA28n4in2rVxGbXMz,0.289,0.044,9,-25.802,1,0.0347,0.799,0.921,0.336,0.0391,143.288,530973,5,25.09403,21,0
N.y., You Got Me Dancing,Andrea True Connection,spotify:track:2qGUQmL2AYt9IVimblFvSo,0.682,0.878,5,-5.42,1,0.029,0.0194,0.00203,0.294,0.807,118.958,231840,4,49.73217,12,1
Tirando Piedras al RÃÂÃÂ­o,Miguel Abuelo,spotify:track:6nWnKNrLUX5QEFbs1Limqe,0.26,0.73,2,-6.179,1,0.0373,0.159,1.64e-06,0.113,0.502,122.584,438800,4,98.49051,14,0
Had To Phone Ya - Remastered 2000,The Beach Boys,spotify:track:1mHimtxZJCPt9UvHlzyYR4,0.61,0.411,11,-9.927,0,0.038,0.485,0,0.715,0.788,114.628,106173,4,24.82007,6,0
Overdose of Joy,Eugene Record,spotify:track:0Ay7pwWStfH00fpQlEaLFM,0.615,0.732,11,-8.4,0,0.0441,0.283,0.00213,0.213,0.882,97.297,257360,4,30.87968,10,0
ÃÂÃÂrnkloa,HÃÂÃÂ¸st,spotify:track:5NsXTJDfZixlAjGAC21rFN,0.407,0.741,4,-7.245,0,0.078,0.00035,0.158,0.0702,0.776,144.431,200240,4,52.87244,8,0
I'm On Fire,Dwight Twilley Band,spotify:track:4etVLoQK3znrv8bVC8grsE,0.597,0.706,1,-9.305,0,0.0282,1.71e-05,0.0692,0.0673,0.817,123.277,199627,4,40.67419,10,1
Feelin' Stronger Every Day,Chicago,spotify:track:3hfqqSWS52Vucr4S0mLqUN,0.375,0.878,0,-6.099,1,0.0649,0.00946,0.0091,0.279,0.667,159.833,254933,4,26.37308,12,1
Children Are the Spirit of the World,Dee Dee Bridgewater,spotify:track:0S6dAMSLGrpmsVmPpCDQFK,0.719,0.729,9,-11.315,1,0.0427,0.114,7.86e-05,0.156,0.653,101.348,184467,4,161.65336,3,0
Halo of Flies,Alice Cooper,spotify:track:26uVP8g7Uijo0zuN22De3x,0.387,0.572,9,-12.565,1,0.0483,0.394,0.747,0.0851,0.399,121.796,502160,4,26.28267,20,0
Hijackin' Love,Johnnie Taylor (The Soul Philosopher),spotify:track:7MhQZtDRdDaBmiaz9YZrF3,0.729,0.733,1,-8.32,1,0.0349,0.673,2.22e-05,0.12,0.947,111.516,198427,4,43.72097,10,1
Chocolate City,Parliament,spotify:track:0tkokbqEygQIxlQ8oap3KN,0.789,0.516,9,-8.269,0,0.0916,0.401,2.26e-05,0.07,0.812,109.328,336427,4,22.7425,15,1
Dit Vi MÃÂÃÂ¥,HÃÂÃÂ¸st,spotify:track:0TbLdC7WrSMTjSLHehKVJD,0.583,0.683,11,-10.089,1,0.0983,0.0232,0.00184,0.112,0.811,96.303,260160,4,20.24221,13,0
Baby Make It Soon,The Flying Machine,spotify:track:7qbqZKFVQUzYXqjfThNidJ,0.461,0.538,4,-9.079,1,0.0293,0.736,0.00321,0.156,0.783,89.329,172608,4,28.716,9,1
Memorize Your Number,Leif Garrett,spotify:track:6ZOMtAejDpbIRHXgahSKPY,0.782,0.418,9,-14.367,0,0.469,0.017,0,0.0868,0.893,140.936,167960,4,36.52305,8,1
Seven Days Awake,CAN,spotify:track:20vA2kPJ786cXYrXpR3aNt,0.32,0.763,9,-6.744,0,0.0542,0.462,0.755,0.115,0.654,89.683,316160,4,33.72946,13,0
Hot Number,Foxy,spotify:track:0aos1cY4zQASbxdyzK5oNT,0.838,0.89,9,-3.561,1,0.0907,0.216,0.101,0.0674,0.976,140.118,242616,4,26.69008,11,1
Inside My Love,Minnie Riperton,spotify:track:1HdNTlZrGTlgxDn31GB6Sv,0.527,0.279,10,-12.679,0,0.0297,0.519,0.0211,0.116,0.256,90.728,238693,4,62.69245,8,1
Broken Hearted Me,Anne Murray,spotify:track:07Cs882pDSCuggekDdmw4K,0.432,0.446,1,-8.493,1,0.0266,0.262,2.93e-06,0.134,0.0876,133.842,238067,4,27.04063,9,1
The Train,The Roches,spotify:track:3VHAUIDRkqyFTfFgKLE2EN,0.613,0.0782,4,-16.198,1,0.045,0.7,0,0.116,0.686,119.381,209212,4,33.28925,10,0
Jolene,Dolly Parton,spotify:track:2SpEHTbUuebeLkgs9QB7Ue,0.674,0.537,1,-10.971,0,0.0363,0.566,0,0.131,0.809,110.578,161533,4,34.62536,8,1
Play On Love,Jefferson Starship,spotify:track:0vDZTrAYGsbq1Zn5QwJ5F2,0.626,0.624,0,-11.901,1,0.0329,0.383,0.00074,0.531,0.728,133.732,223000,4,25.95457,10,1
(Bringing Out) The Girl In Me,Maxine Nightingale,spotify:track:5fuRsSCGDlOImVIJktdyoV,0.713,0.756,9,-7.698,1,0.0401,0.752,2.22e-06,0.178,0.945,116.153,210973,4,33.07233,9,1
Far West,Kraan,spotify:track:4QCjkb9grBUJpoD7jhEDjo,0.646,0.575,2,-8.527,0,0.0321,0.648,0.768,0.28,0.405,104.759,154220,4,40.25467,8,0
Ma�ana,Jimmy Buffett,spotify:track:1u5207wtMT8mOq3A64nsEb,0.696,0.486,2,-13.771,1,0.0322,0.45,0.00389,0.113,0.913,121.437,256960,4,17.13143,13,1
Hot Blooded,Foreigner,spotify:track:6xMHglHoafdDFGXS6qfwSH,0.705,0.806,0,-4.83,1,0.0814,0.229,0,0.0676,0.763,117.945,268693,4,28.74204,11,1
All Right Now,Free,spotify:track:1gcESexgftSuLuML57Y69q,0.787,0.472,2,-12.824,1,0.0832,0.221,0.000336,0.153,0.824,120.059,330643,4,63.32838,16,1
Excerpt From The First Movement Of Heavy Metal,Return To Forever,spotify:track:6EnLaRy7TsrzIcuATjS5vS,0.362,0.646,11,-11.739,1,0.0351,0.0723,0.914,0.0971,0.286,140.905,165240,4,46.05878,8,0
Put It in a Song,Brave Belt,spotify:track:1PnhXPlJOdLO2kqp14zYjF,0.78,0.8,2,-6.337,1,0.0584,0.0483,0.000104,0.212,0.851,85.874,215320,4,33.14796,12,0
Three Ring Circus,Blue Magic,spotify:track:78JkN8xN065YM5ZZP9x8he,0.675,0.355,11,-13.57,0,0.0371,0.671,0.0042,0.0841,0.456,123.867,289800,4,47.59812,15,1
Hunt The Stag,Stack Waddy,spotify:track:7hxxbMOJoRA78IcYmaWfcj,0.505,0.558,7,-10.705,1,0.0589,0.000158,0.00526,0.0667,0.337,66.078,164747,4,36.5929,8,0
Children,We All Together,spotify:track:20LsJcAwv7jdJ4W4NvOq1k,0.415,0.33,3,-15.578,1,0.0307,0.779,0,0.124,0.461,74.117,192862,4,24.40493,10,0
Along The Grove - Demo Version,The Jam,spotify:track:1d6BDPH5ypAFlK2MWI0YbJ,0.535,0.568,2,-7.113,1,0.0394,0.864,0.104,0.0522,0.746,132.831,134636,4,37.4182,5,0
Midnight Cowboy,Ferrante & Teicher,spotify:track:5za9NyS0nZ0nctCyuYh5GI,0.275,0.5,5,-12.276,1,0.0299,0.108,0.901,0.144,0.288,160.022,199200,3,44.65005,8,1
Be My Girl,The Dramatics,spotify:track:34nT7RkrF1bimYlQUFEpkq,0.57,0.31,0,-14.151,1,0.0291,0.556,6.08e-05,0.122,0.462,74.989,271467,4,51.76876,12,1
SundayÃÂ¢ÃÂÃÂs Child,Jeronimo,spotify:track:7p23QJjNu5HMLR8H0jNRjk,0.485,0.875,0,-4.695,1,0.12,0.225,0.00026,0.198,0.532,97.508,266685,4,22.86074,11,0
Hot As Sun / Glasses - Remastered 2011,Paul McCartney,spotify:track:50GYRJGsDw5j8rLsxPXX0e,0.288,0.411,7,-12.915,1,0.039,0.226,0.8,0.0779,0.226,193.309,127147,3,60.91912,5,0
Barbara,Grimaldi Frizzi,spotify:track:457PsE9U7obm9vIbm8E5RS,0.529,0.37,9,-17.859,0,0.0539,0.739,0.525,0.118,0.396,83.681,246926,4,41.55039,10,0
Can't Smile Without You,Barry Manilow,spotify:track:7qUTZEf6bgiApJEXpMAH5y,0.419,0.516,7,-9.937,1,0.0335,0.494,4.41e-06,0.148,0.476,97.884,193440,4,36.31118,10,1
Rock And Roll,Poobah,spotify:track:6n1vtj2u30Up8Iayh2gM19,0.332,0.767,9,-7.518,1,0.0474,0.000222,0.000627,0.139,0.656,146.02,260127,4,39.19792,11,0
Spanish Fantasy - Live,Return To Forever,spotify:track:1NWhVRJ1F6pShxio7IWAmN,0.394,0.5,0,-10.115,0,0.0359,0.502,0.543,0.756,0.285,103.542,1486227,3,33.16811,68,0
Love On A Two-Way Street,The Moments,spotify:track:2gImbBWvXQWQ9ZDSQUWvNI,0.472,0.339,2,-10.969,1,0.0392,0.61,0,0.289,0.242,141.357,217067,4,48.18597,8,1
The Dawn Anew Is Coming,Message,spotify:track:0g7qnW7wm0y3ZrNYGaiow2,0.55,0.594,9,-12.55,1,0.318,0.496,0.0415,0.227,0.309,125.976,521000,4,45.46581,19,0
Don't Burn Me,Paul Kelly,spotify:track:49pZSe9wzmBUSZ4sySRyxj,0.592,0.684,11,-10.567,0,0.037,0.629,0.00453,0.298,0.963,205.899,174965,4,32.54306,9,1
Freedom,The Isley Brothers,spotify:track:2Itwy3F0KvJ6YYlEPmvWGC,0.465,0.6,2,-7.826,1,0.0481,0.0624,3.45e-05,0.056,0.733,174.41,214760,3,48.86646,11,1
Pardon Me Sir,Joe Cocker,spotify:track:2n4r6bOB36BqmbbpriXCw1,0.632,0.553,0,-12.109,1,0.0386,0.466,1.32e-05,0.105,0.734,107.898,201107,3,20.36626,10,1
Wonder Could I Live There Anymore,Charley Pride,spotify:track:3riKiBuGDG2u7vIWFhzgbO,0.713,0.616,0,-11.171,1,0.0302,0.711,2.69e-05,0.114,0.898,98.057,154040,4,26.73102,10,1
Trying To Make A Fool Of Me,The Delfonics,spotify:track:6m0r7WzauxafqK0i2U7Avr,0.551,0.723,4,-6.003,1,0.029,0.579,0,0.594,0.733,78.296,183973,4,60.18093,9,1
