Track	Artist	URI	danceability	energy	key	loudness	mode	speechiness	acousticness	instrumentalness	liveness	valence	tempo	duration_ms	time_signature	chorusHit	sections
Capetown	Bruce Johnston	spotify:track:5FtmofsYQgeD2FY3sDPFmC	0.289	0.91	1	-9.133	0	0.0433	0.189	0.891	0.635	0.821	168.239	136907	4	34.12754	7	0
I've Got My Love To Keep Me Warm / Don't Dream Of Anybody But Me / April In Paris - Live	Judy Garland	spotify:track:2UyjealnrjKEukv9osHeyW	0.37	0.738	0	-7.619	0	0.242	0.688	2.33e-06	0.956	0.498	129.01	346573	4	128.4097	8	0
Tell Him	Sonny & Cher	spotify:track:1346XpPwnJy3MuOMnVJeMG	0.468	0.936	4	-7.387	0	0.0538	0.234	0	0.0883	0.441	171.147	147213	4	34.45645	7	0
You Were On My Mind	We Five	spotify:track:36ckFm0oicmvX8bWEErIHd	0.507	0.56	1	-8.118	0	0.0473	0.554	0	0.0517	0.645	143.259	155960	4	69.27967	8	1
Let the Cold Winds Blow (Mono) - Remastered	The Turtles	spotify:track:7jCivOWV7aBzkaxUoIu8J2	0.35	0.578	4	-11.577	0	0.0342	0.293	0	0.142	0.896	177.373	137653	4	26.78826	9	0
Intruder	Big Brother & The Holding Company	spotify:track:5EqVOjDUSQwwFSSsoJE4oV	0.543	0.539	7	-9.348	1	0.0338	0.26	0.115	0.278	0.755	137.92	147467	4	57.50716	5	0
Love Me Do	The Beatles	spotify:track:3VbGCXWRiouAq8VyMYN2MI	0.52	0.829	0	-6.228	1	0.0806	0.386	6.2e-05	0.227	0.744	147.997	141693	4	50.79041	5	1
A World Of Our Own	The Seekers	spotify:track:1DVTwlo4nWm41i91rN4xqh	0.599	0.511	10	-10.072	1	0.0294	0.482	2.03e-05	0.306	0.779	88.229	163200	4	36.48712	8	1
I've Been Down So Long That It Looks Like Up to Me	Mighty Baby	spotify:track:6raIv4GEH750Dyxa3JeItq	0.312	0.504	7	-13.991	1	0.0312	0.492	0.0176	0.0867	0.632	142.213	309040	3	17.97818	15	0
Come Back	Jimmy Clanton	spotify:track:5fHylZH1UdG2v7kCNMWe7W	0.423	0.309	0	-9.53	1	0.0263	0.623	7.98e-06	0.0497	0.288	103.079	172199	3	36.76828	7	1
Midnight Hour	? & The Mysterians	spotify:track:6cl64wfCZDTD8nHy1PIRfB	0.593	0.841	0	-6.173	1	0.0343	0.119	0	0.194	0.819	118.376	155747	4	18.26397	8	0
The Girl Outside	The Move	spotify:track:0f1Ghag0LPQglpfLYIKXKV	0.479	0.576	2	-4.975	1	0.0306	0.343	0	0.289	0.396	99.874	179493	4	36.9788	10	0
Before You Go	Buck Owens	spotify:track:0UCiPhWITzF3yU2rVChCVg	0.531	0.561	8	-6.353	1	0.0348	0.501	7.1e-06	0.133	0.587	101.992	133773	4	32.9205	5	1
These Eyes	The Guess Who	spotify:track:5lEyMg4GNKnMbaarvT4sRd	0.545	0.397	7	-10.606	1	0.026	0.553	1.03e-05	0.224	0.769	96.133	224547	4	21.31104	11	1
But It's Allright	Les Variations	spotify:track:6XI8GMtzZ3Q4jApE8lPgpT	0.591	0.564	1	-14.749	1	0.12	0.367	0.904	0.363	0.259	110.829	269760	4	69.27242	10	0
Justine	The Righteous Brothers	spotify:track:43z94VXUDXzqLiRy7wvK3x	0.601	0.664	2	-8.043	1	0.0364	0.422	0	0.205	0.969	89.829	129667	4	25.11952	8	1
Send Me The Pillow You Dream On	Dean Martin	spotify:track:7hyuFoept7slNptV126UwW	0.478	0.341	10	-13.18	1	0.0286	0.778	9.73e-06	0.254	0.62	105.107	150267	4	52.48481	7	1
Sunshine Of Your Love	Cream	spotify:track:5y4761pjcksXs1hNsCmc4n	0.691	0.592	2	-8.089	1	0.0366	0.389	3.29e-05	0.124	0.736	115.152	250400	4	69.8677	9	0
This Worried Feeling - 2013 Remaster	Bakerloo	spotify:track:69rnIPcVsb6Yt0G7y1GFBc	0.359	0.531	0	-5.166	1	0.043	0.328	0.118	0.109	0.256	114.223	425893	3	28.53338	20	0
Find Another Girl	Jerry Butler	spotify:track:6Amd6FpVPI5nJYop05KHq2	0.631	0.517	1	-8.815	0	0.0386	0.907	0	0.176	0.728	125.593	172640	4	71.35888	7	1
Fire	Arthur Brown	spotify:track:6cVdoWiwNGbmE6tcpZ2GSc	0.439	0.882	5	-9.036	0	0.087	0.541	0.671	0.793	0.317	138.551	174160	4	69.27599	8	0
Secret Agent Man	The Ventures	spotify:track:5Uci1t39DsLmb8TjzdPdHI	0.586	0.84	4	-9.49	0	0.0282	0.213	0.748	0.703	0.963	88.732	124867	4	31.0703	5	1
F.B.I. operazione vipera gialla 13	Francesco De Masi	spotify:track:3HnmRfzx6PgvGOZy7Bj5Oe	0.361	0.0903	0	-18.128	0	0.0322	0.953	0.614	0.345	0.0683	133.471	200627	4	56.46961	9	0
Turns To Dust	Andromeda	spotify:track:7xxhNPswpOoUgBKjjf6K43	0.344	0.721	9	-7.127	1	0.08	0.0548	5.78e-05	0.231	0.657	138.85	413480	4	50.71875	16	0
Understanding - Alternate Mix (Electronically Processed Stereo)	Small Faces	spotify:track:1TzioPqUKf7xR5QJbbzekf	0.408	0.625	9	-10.385	1	0.044	0.0702	0	0.271	0.675	124.762	165840	4	45.50988	9	0
Midnight Mary	Joey Powers	spotify:track:6XRkqwxyWLyEGIN8pnMqAi	0.585	0.359	4	-11.057	1	0.0304	0.832	0	0.218	0.646	121.555	143333	4	38.18376	7	1
Mr. Spaceman	The Byrds	spotify:track:6TZYGQ2djryNbg98vV5Prg	0.583	0.708	7	-8.958	1	0.0356	0.268	0	0.271	0.927	107.87	129507	4	48.33583	6	1
Talk to You	Small Faces	spotify:track:26XsJvmOtWCacZwJCEj38K	0.647	0.536	9	-7.59	1	0.0423	0.108	0	0.118	0.823	112.703	129333	4	30.21716	7	0
Cab Driver	The Mills Brothers	spotify:track:2ItFgr7TEyipBFkiF2Mr3l	0.77	0.373	1	-15.763	1	0.0528	0.723	6.59e-06	0.0885	0.929	127.356	176267	4	25.68492	10	1
If You Could Only Be Me	Spanky & Our Gang	spotify:track:5BC3aVBqbQt1tm0RZUSVs4	0.553	0.538	2	-7.143	1	0.0277	0.686	0	0.221	0.65	129.831	123413	4	26.88815	9	0
Rock-A-Beatin' Boogie	Bill Haley & His Comets	spotify:track:0HYTXS6tTQijJckE25Nwyj	0.504	0.978	10	-6.482	0	0.115	0.462	0.00089	0.14	0.75	182.189	139627	4	34.97317	9	0
Travelin' Man	The Astronauts	spotify:track:1KAedEG7BpYzeByMfWnLoV	0.68	0.452	3	-12.411	1	0.0291	0.735	0	0.2	0.701	120.938	137133	3	41.25025	7	0
Doin' Our Thing	Booker T. & the M.G.'s	spotify:track:0MEhEDdW2rNHusqz62XGua	0.718	0.124	9	-17.819	0	0.0385	0.453	0.884	0.08	0.457	83.068	241800	4	25.03068	14	0
The Man That Got Away - Live At Carnegie Hall/1961	Judy Garland	spotify:track:3wylx23g5Ndcn8fQou35OA	0.188	0.255	0	-13.791	1	0.0444	0.816	0	0.772	0.166	182.292	303133	3	41.68506	15	0
Mercy on Broadway	Laura Nyro	spotify:track:1MzebQLGsYn5qsoICIaZuQ	0.41	0.231	0	-13.682	1	0.0341	0.86	0	0.104	0.539	119.436	133400	4	57.49425	6	0
Heart In Hand	Brenda Lee	spotify:track:6wI57Jgz7qLaCr8PDG80Gv	0.651	0.172	0	-14.556	1	0.038	0.841	0.000126	0.155	0.445	107.891	147640	3	21.77637	9	1
She's A Rainbow	The Rolling Stones	spotify:track:500cBxmsfXyCUB081x39co	0.466	0.81	10	-7.669	1	0.0411	0.547	0.017	0.431	0.58	109.16	274933	4	41.25574	13	1
Shoo-Be-Doo-Be-Doo-Da-Day	Stevie Wonder	spotify:track:3Cqr3l72XDpazdFiQQpFHh	0.648	0.635	8	-14.949	1	0.0336	0.0338	6.3e-05	0.0372	0.856	106.969	165267	4	28.00209	9	1
Adorable Lola	Los Shakers	spotify:track:1eO5DXrgMkyU2DygH6RPdV	0.627	0.66	7	-10.573	1	0.0366	0.535	0.000971	0.118	0.905	94.061	138880	4	41.96794	8	0
Stained Glass Window	The Yellow Balloon	spotify:track:1ZGbXqo4S3qdPrARYjpHxE	0.599	0.24	3	-12.78	1	0.0342	0.797	0.000775	0.0838	0.616	118.177	127707	4	32.47093	7	0
Runnin' Out Of Fools	Aretha Franklin	spotify:track:0MCH9gCM4CphdKB6NWivyQ	0.521	0.506	7	-8.906	0	0.0379	0.791	0	0.124	0.63	79.879	152960	3	26.30001	8	1
Ain't It A Shame	Major Lance	spotify:track:5UrPacEd3L8dsjwSNPDL2d	0.778	0.746	10	-10.171	1	0.107	0.733	0	0.246	0.708	118.046	124533	4	25.25547	9	1
Seven Bridges Road	Steve Young	spotify:track:46zomuK9TeFbNbMJDo18nl	0.419	0.178	4	-15.897	1	0.0275	0.801	0.000113	0.159	0.191	88.983	218227	3	31.5365	11	0
Street Fighting Man	The Rolling Stones	spotify:track:3MKBP6JgBZ7Tz7ezF60qln	0.56	0.748	0	-9.942	1	0.0313	0.0125	0.00884	0.168	0.736	128.037	194733	4	32.47464	11	0
Roll over Beethoven	The Sonics	spotify:track:2qKcAeBYPVxazoML4ku7tz	0.503	0.918	5	-6.782	0	0.0475	0.314	6.8e-06	0.679	0.796	79.307	164921	4	19.295	8	0
Love Is Blue	Al Martino	spotify:track:0XLXN9FPQIOl9v7J4TrrF5	0.486	0.292	2	-12.802	1	0.0285	0.727	1.62e-05	0.197	0.548	101.406	162400	4	39.16106	9	1
Strange Brew	Cream	spotify:track:3ET8TZWF5sP4SPfJK1lKun	0.62	0.398	2	-15.676	1	0.0303	0.556	6.91e-06	0.273	0.677	106.265	166600	4	29.54718	9	0
Namiade O Furtare	The Challengers	spotify:track:3VZGVQLpnJeFbrQsbp7osX	0.48	0.456	7	-14.535	0	0.0316	0.385	0.899	0.139	0.606	80.058	142148	4	57.85596	6	0
Lovey Dovey/You're So Fine	Bunny Sigler	spotify:track:4kUeOk4ahu7glmZtJjrVsO	0.623	0.857	2	-3.436	1	0.0367	0.148	4.18e-06	0.0976	0.968	138.837	173467	4	24.09741	9	1
Sexy Sadie - Remastered 2009	The Beatles	spotify:track:2tBv9tAdqEbLNDi5smSjbg	0.577	0.624	0	-9.626	1	0.0285	0.33	0.00622	0.117	0.671	75.478	195267	4	55.96667	7	0
Poor Fool	Ike & Tina Turner	spotify:track:0ngxsPeqqodvjyTZy9NRI8	0.849	0.482	3	-10.089	1	0.06	0.721	0.0781	0.59	0.961	118.878	153040	4	43.22286	7	1
What Kind Of Fool Am I	Anthony Newley	spotify:track:49g2mdvm44Nli8HjYLfanl	0.472	0.25	7	-9.174	0	0.0474	0.887	2.76e-06	0.101	0.304	121.95	154187	4	71.6635	5	1
Pitter-Patter	The Four Sportsmen	spotify:track:1JCgRCGu6iAFQa9GdmqvuT	0.489	0.802	7	-5.414	0	0.0354	0.277	0	0.312	0.919	170.821	136547	4	31.51751	6	1
You Can't Fight It	The Motions	spotify:track:0uOp83BLUhT6aTsA8qbeRy	0.651	0.601	7	-8.425	0	0.0431	0.496	5.87e-05	0.089	0.667	135.415	179147	3	31.98839	8	0
The Pusher	Steppenwolf	spotify:track:1Qc7zCw6k2KTvSEl4IKSdP	0.467	0.382	0	-13.807	1	0.0264	0.236	0.125	0.187	0.704	81.754	350467	4	33.67421	18	0
Go Where You Wanna Go	The 5th Dimension	spotify:track:3lYfgKXH6VyXR6BQBiL76z	0.544	0.52	7	-10.628	1	0.0333	0.512	0	0.132	0.915	114.321	142200	4	33.96022	8	1
Down With Love	Judy Garland	spotify:track:0fjo0uZQwaUenxCWvTGt60	0.471	0.214	5	-17.118	1	0.1	0.757	2.01e-05	0.125	0.829	188.122	131840	4	31.67756	6	0
Too Young To Go Steady	Connie Stevens	spotify:track:2RUfmM445DIR4xDwA2vSsh	0.266	0.293	9	-10.182	1	0.0315	0.964	0.00012	0.158	0.388	106.624	132027	3	37.71035	6	1
I'll Spend My Life With You - 2007 Remastered Version	The Monkees	spotify:track:23se9t2RUBQlkKkPukxbCn	0.533	0.541	5	-9.798	1	0.0325	0.356	3.81e-05	0.0774	0.36	94.806	146187	4	26.61702	9	0
Reach Out For Me	Dionne Warwick	spotify:track:0CxAi3kh5HrRsYVU6d6X2a	0.671	0.334	0	-9.122	1	0.0299	0.685	0	0.0694	0.573	110.899	172400	4	41.82122	10	1
Charlie	The Deviants	spotify:track:5k6Xw30Wk4WvbpcackXwZ3	0.722	0.355	6	-17.982	1	0.152	0.19	0.00885	0.0847	0.414	113.507	233040	4	41.53901	10	0
Can't Find My Way Home	Blind Faith	spotify:track:3VyJGPYr2DF9gdBNosSao4	0.519	0.337	2	-15.215	1	0.0333	0.887	0.0113	0.13	0.523	87.926	196133	4	23.92203	11	0
Our Love Is Here To Stay	Dinah Washington	spotify:track:2hqEfg0DDLIC2hRSu3X17S	0.412	0.112	4	-14.568	0	0.047	0.915	5.79e-05	0.114	0.198	118.653	151173	4	37.1404	7	1
Runaround Sue	Dion	spotify:track:1DndHckdH9m5rp6gYP086b	0.364	0.607	2	-9.791	1	0.125	0.451	0	0.251	0.598	79.987	171600	4	23.45638	7	1
It Had To Be You	Anita O'Day	spotify:track:7GVbJdHKusG3IZZI7cLRxd	0.5	0.128	8	-14.137	1	0.058	0.914	0	0.182	0.429	75.822	193947	4	15.2235	10	0
For The Love Of Ivy	The Mamas & The Papas	spotify:track:5sCiymtGHzbRkyAwwhlmPI	0.294	0.552	2	-10.176	1	0.03	0.625	0	0.137	0.728	77.315	222000	4	27.49314	9	1
Hang On Sloopy	Ramsey Lewis Trio	spotify:track:2p2fZgKO3iaabRSj3FJ2Gj	0.475	0.649	2	-13.342	1	0.0319	0.207	0.00345	0.931	0.712	75.459	189160	4	84.48035	6	1
Glitter And Gold (Stereo)	The Turtles	spotify:track:22Pa34IS96MyjGjeOKi1NZ	0.474	0.567	10	-11.211	1	0.0314	0.0888	0	0.082	0.851	152.094	130000	4	32.39057	8	0
They Saw The Fat One Coming	Strawberry Alarm Clock	spotify:track:6m9w6YiLxe77NGGOTiRfXO	0.528	0.31	7	-12.345	1	0.0273	0.839	0.00382	0.139	0.355	90.152	202573	4	41.19179	11	0
Silver Threads And Golden Needles	The Cowsills	spotify:track:67JXlo52JhbpDVtLbD0QWF	0.504	0.447	5	-12.268	1	0.0332	0.0858	0	0.0945	0.907	80.839	181333	4	38.99351	7	1
A Good Man to Have Around the House	The Yellow Balloon	spotify:track:7xYHtMluQoC3rypeZ1oXuj	0.509	0.74	0	-8.948	1	0.0564	0.415	2.76e-06	0.307	0.928	174.196	148267	4	34.88619	9	0
Every Little Thing - Remastered 2009	The Beatles	spotify:track:2CxTkdvhDuQrOxl8xXkdJS	0.74	0.49	2	-9.095	1	0.038	0.488	0	0.103	0.678	123.227	123800	4	25.31714	9	0
Ticket To Ride - Remastered	The Beatles	spotify:track:2zO5cQdHLBOPlnQqWeNCFM	0.519	0.85	9	-6.777	1	0.0678	0.0457	0	0.233	0.749	123.419	189680	4	20.05764	12	0
Her Royal Majesty	James Darren	spotify:track:1cPxnXUCio2zV6yE4pWZ25	0.359	0.591	5	-8.668	1	0.0561	0.637	0	0.281	0.91	183.318	132667	4	20.52019	10	1
One Mint Julep	The Astronauts	spotify:track:3lCstaA6FzB1WoBdlzm6Ka	0.38	0.746	9	-10.373	1	0.0303	0.402	0.0306	0.0923	0.778	149.78	157907	4	83.11616	6	0
We'll Cry Together	Maxine Brown	spotify:track:6bEZFHtdXyFvugCSv6AMRD	0.457	0.498	1	-9.233	1	0.0328	0.878	0.000274	0.102	0.557	82.235	184027	3	33.09581	11	1
Respect	The Rationals	spotify:track:4OtaiDOzd4BB2QleFoLhLh	0.496	0.707	7	-7.095	1	0.0371	0.00675	0	0.35	0.86	126.853	160267	4	32.72728	10	1
Don't Forget To Remember	Bee Gees	spotify:track:45oIGEnIM1t8uzuZgxW6ZD	0.38	0.448	0	-11.043	1	0.025	0.178	1.21e-06	0.315	0.494	82.374	207067	4	55.35185	10	1
You're No Good	Philegethon	spotify:track:4PbKcxSX4IHVGMJdZofOkS	0.399	0.676	10	-5.604	1	0.0406	0.132	0.0272	0.107	0.848	87.127	272360	4	23.21503	8	0
Young Girl	Gary Puckett & The Union Gap	spotify:track:28E3Hw3po6GAA83aB9vHSz	0.441	0.555	3	-8.227	1	0.034	0.664	0	0.162	0.462	119.426	191267	4	36.62174	8	0
Forty Cups Of Coffee	Bill Haley & His Comets	spotify:track:1HcO2XZvdbcDO2kSnivlyL	0.687	0.746	5	-8.402	1	0.0807	0.677	1.02e-05	0.0497	0.937	135.666	155307	4	43.00214	9	0
Hurt	Timi Yuro	spotify:track:6mqfq8EdYoV07TXM2rgPgb	0.493	0.244	5	-11.487	1	0.0277	0.707	0.000462	0.121	0.222	87.044	148467	3	20.81982	8	1
Evil Ways	The Village Callers	spotify:track:5nbMS48RXJQ2Cni22mU0QY	0.746	0.802	4	-4.011	0	0.0331	0.372	0.0104	0.0536	0.975	127.437	161976	4	46.91976	8	0
Lucy In The Sky With Diamonds - Take 1	The Beatles	spotify:track:3BrTDY7Lpwm7UqC1pdnbaQ	0.418	0.367	2	-12.36	1	0.0503	0.787	3.45e-05	0.108	0.316	97.058	238867	4	28.37936	11	0
Get That Girl	Wallace Collection	spotify:track:4bQoA7XP33VnnPWFjpEAhN	0.529	0.866	6	-3.762	1	0.0363	0.158	0.000923	0.0966	0.803	157.053	161907	4	57.90939	8	0
I Love You Madly	Fantastic Four	spotify:track:1EPDNJc6gjXMhlFbZzNi4N	0.706	0.512	0	-8.306	1	0.0263	0.365	0.164	0.119	0.638	96.388	176840	4	29.95515	10	1
Although the Sun Is Shining - 2013 Remaster	Fleetwood Mac	spotify:track:3b9HcxZ9ZMsBFuKn1HqM3T	0.518	0.194	9	-21.677	0	0.0342	0.793	0.0697	0.132	0.091	111.63	145495	4	18.90671	7	0
Kansas City - Live Stockholm 1968	Bill Haley & His Comets	spotify:track:0ULfhwKVF9sHujyjnsh9MW	0.414	0.761	0	-12.047	1	0.253	0.52	0	0.942	0.622	154.353	206267	4	85.23994	8	0
Girl from the North Country (with Johnny Cash)	Bob Dylan	spotify:track:4K1imZQQ0yKtJ40vGmUajS	0.607	0.142	7	-23.455	1	0.0382	0.843	0.000197	0.121	0.305	118.867	220400	4	46.84981	9	0
Love Potion Number Nine - Stereo Version	The Searchers	spotify:track:5u6gmrJaLVWj1wjhdT2REm	0.695	0.731	2	-8.449	1	0.0863	0.436	0	0.131	0.867	124.674	125813	4	49.59728	5	0
Mr. Webster - 2007 Remastered Version	The Monkees	spotify:track:3CkGILZxlABssEqd6gBKww	0.411	0.414	11	-11.468	0	0.0278	0.473	0	0.0642	0.474	89.871	124907	4	39.09865	5	0
Think For Yourself - Remastered 2009	The Beatles	spotify:track:64bKVrkaXQAKx04dLHqCNz	0.529	0.567	0	-9.796	1	0.0282	0.0124	0	0.0729	0.799	130.544	138520	4	38.15609	7	0
Rockin' Rollin' Schnitzlebank	Bill Haley & His Comets	spotify:track:5XAMPJOnGP9CDIPE6oRwOM	0.673	0.73	7	-8.328	1	0.077	0.764	0	0.0574	0.96	203.655	180667	4	55.45807	8	0
See Me, Feel Me/ Listening To You - Live	The Who	spotify:track:5xd48NbTyx29Y4GINdGOtf	0.153	0.937	0	-5.946	1	0.188	0.0854	0.0365	0.947	0.12	97.494	471814	3	20.67549	16	0
Come in You'll Get Pneumonia - First Version	The Easybeats	spotify:track:1QGLnDECzDDkaXjMdHOHEb	0.271	0.64	3	-9.229	1	0.095	0.203	4.7e-05	0.346	0.332	88.672	204867	4	35.59369	6	0
Nimm mein Herz	The Sorrows	spotify:track:3cswahzFNWSRYe7ZCpGlZl	0.577	0.642	0	-9.623	1	0.0739	0.405	4.68e-05	0.118	0.272	130.447	191987	4	89.3745	5	0
That's Where It's At	Sam Cooke	spotify:track:2jqkVBMchQP8jiuEJQqQt4	0.511	0.471	0	-9.281	1	0.0245	0.765	2.35e-06	0.173	0.609	100.248	157493	3	58.24198	7	0
Rock-A-Bye Your Baby With A Dixie Melody - Live At Carnegie Hall/1961	Judy Garland	spotify:track:68Nmtua90yLz6CWTAc24uO	0.176	0.427	7	-12.723	1	0.0573	0.646	0	0.946	0.292	73.496	327893	4	26.52103	14	0
Strawberry Fields Forever - Stereo Mix 2015	The Beatles	spotify:track:7wvgGz8Mkz7VWpGKztBtBg	0.38	0.627	10	-9.647	1	0.267	0.342	0.000231	0.092	0.255	95.797	246413	4	32.1961	9	0
A Legal Matter - Demo / 2016 Mix	The Who	spotify:track:1GIiDEjR8eMhFKMUlN0p4N	0.564	0.636	6	-8.529	1	0.0484	0.0735	0.00301	0.0915	0.482	110.885	180040	4	77.86216	6	0
Fiddle Around	Jan & Dean	spotify:track:1Sn2aOOtBBo4stbunKJtXU	0.664	0.545	2	-13.258	1	0.0408	0.758	3.94e-05	0.137	0.963	138.752	151307	4	50.26444	6	1
I'm A Woman	Peggy Lee	spotify:track:5uMHpuz47G4bvO5to0Bjm6	0.596	0.239	2	-16.049	1	0.0599	0.153	0	0.0839	0.533	100.435	130307	4	39.73351	7	1
Hi-Lili, Hi-Lo	Richard Chamberlain	spotify:track:5jPBmIFbjnERaWeickvTkS	0.274	0.124	0	-19.212	1	0.0329	0.864	0.000125	0.113	0.218	84.285	161267	3	27.13315	11	1
1906	The West Coast Pop Art Experimental Band	spotify:track:5hK0pNBD1AlDFfsXInlK98	0.614	0.754	9	-9.493	1	0.031	0.693	0.453	0.0629	0.888	110.752	137960	4	64.26612	5	0
I'm Your Witchdoctor	Mike Rudd	spotify:track:6fj6DI1Fx6jdnpfnz9kpbB	0.452	0.81	2	-6.553	1	0.0534	0.000129	0.864	0.116	0.648	124.472	124720	4	34.57126	7	0
The Tree - 2010 Remaster	The Incredible String Band	spotify:track:1ZZ6QvF3dri6oXhrevzVw2	0.615	0.197	9	-16.209	1	0.0368	0.839	4.53e-06	0.0787	0.113	137.756	173040	5	27.72535	11	0
Luny Tune	Grant Green	spotify:track:4RS5hS8aVPra2mhbK5rUCo	0.555	0.307	5	-16.763	0	0.0446	0.941	0.817	0.111	0.619	95.266	463107	4	83.02897	21	0
Girl On My Mind	The Easybeats	spotify:track:3A8QqIxjvLuEHERTgmD0D4	0.659	0.268	2	-11.361	1	0.03	0.224	0	0.117	0.656	109.609	182560	4	19.69164	11	0
Rumors	Syndicate Of Sound	spotify:track:31VnXPM48QGMyUmVnVtCAj	0.636	0.533	0	-9.715	1	0.0342	0.306	0	0.13	0.764	125.074	126867	4	89.83193	5	1
Chicago - Live At The London Palladium/1964	Judy Garland	spotify:track:40e9ZOH2XUR513lcTvkWD0	0.321	0.643	0	-11.794	1	0.127	0.756	0	0.92	0.449	97.557	227509	4	19.73058	10	0
Do-Re-Mi	Lee Dorsey	spotify:track:6DPTrgqQSUvKf1UhBzRt5O	0.734	0.418	5	-11.597	1	0.0515	0.694	0	0.35	0.961	149.168	132880	4	28.523	6	1
I Know That You'll Be There (Mono)	The Turtles	spotify:track:6vlaO4mmpgxAF7OQUIAVlH	0.451	0.547	0	-8.244	1	0.0313	0.149	8.35e-06	0.232	0.593	131.279	135893	4	24.35677	8	0
I Call Your Name	The Mamas & The Papas	spotify:track:46RVIZHY0PgIHT4Wbj1Swr	0.408	0.43	2	-11.287	1	0.0342	0.823	0	0.153	0.621	107.455	158933	4	22.95293	9	0
Pick-Up	Tommy James & The Shondells	spotify:track:1zpPx48zDsLmcm6Vh659Ai	0.728	0.449	5	-10.825	1	0.0421	0.148	0	0.285	0.88	118.309	119907	4	56.86679	6	0
Georgia (On My Mind)	The Uniques	spotify:track:7s0yBKBhk7i0MZERcla9s3	0.511	0.175	5	-14.521	1	0.0309	0.62	1.22e-05	0.189	0.292	97.055	183744	3	56.70915	8	0
I Can't Say Goodbye	Bobby Vee	spotify:track:6lyDqcj3PbLRnkWxUqJgqW	0.535	0.394	7	-12.836	0	0.0369	0.764	0	0.114	0.445	124.231	127253	4	35.92437	6	1
The Last Time - Mono Version	The Rolling Stones	spotify:track:7foiOmd1Je7Z0D3TaZCDro	0.327	0.92	9	-5.223	1	0.0611	0.144	0.84	0.774	0.439	167.972	221493	4	82.50025	8	0
Lonely Highway	The Mirage	spotify:track:015rEf5EwWcKJQpI2lYMA4	0.337	0.679	2	-5.908	1	0.0284	0.279	1.8e-06	0.0897	0.755	98.552	164533	4	37.73709	9	0
Rockin' Matilda	Bill Haley & His Comets	spotify:track:5P0ccCAeemJlW3ppjhvWhw	0.756	0.802	0	-7.951	1	0.0767	0.749	0.000593	0.0852	0.791	77.131	160600	4	66.29552	6	0
I Don't Know Why	Stevie Wonder	spotify:track:2CwNOqVypdZfKA8lXQKSUb	0.42	0.483	1	-13.608	1	0.033	0.165	0	0.111	0.533	93.834	167027	4	36.89252	7	1
Way Behind The Sun - Alternate Version - Bonus track	Pentangle	spotify:track:1clbfl5dtBdd7z1FkkmC09	0.553	0.487	0	-12.583	1	0.0666	0.626	9.09e-06	0.885	0.805	112.002	179733	4	94.63712	6	0
Do It Again	The Beach Boys	spotify:track:0vhCcrN8ULryq1KuEEYlm2	0.725	0.577	3	-6.487	1	0.0336	0.609	0.00112	0.242	0.826	117.691	146373	4	42.55559	8	1
Lady Bird	Nancy Sinatra	spotify:track:6Itvyf6uat9jiwgTKrMDRd	0.404	0.656	6	-7.778	0	0.0343	0.583	0	0.0883	0.657	130.551	182773	4	27.56542	9	0
Baby What I Mean	The Drifters	spotify:track:19wFpRBbJhCqXJ13V6Yw7n	0.621	0.875	1	-6.555	0	0.0565	0.209	0	0.0872	0.73	129.093	153933	4	25.20173	10	1
Stop! In The Name Of Love	The Supremes	spotify:track:52FlwUMMDnTK8TGkCag9Jd	0.612	0.444	0	-12.752	1	0.0293	0.531	0	0.126	0.503	114.961	172907	4	50.86732	9	1
Funny Way Of Laughin'	Burl Ives	spotify:track:4ikzbkujXyg3qMIH5GgH39	0.538	0.418	4	-9.552	1	0.0342	0.705	0	0.316	0.664	147.661	156987	4	35.35459	9	1
Western Movies	The Olympics	spotify:track:398Q0gLfmsjJ5GFx9W2q5Y	0.668	0.457	7	-7.138	1	0.0637	0.493	0.0147	0.117	0.691	120.494	140504	4	55.64222	6	0
Just Because	Al Hirt	spotify:track:4SKT7IlAwnw8TYVCMRjYWF	0.569	0.475	7	-11.886	0	0.0452	0.694	0	0.204	0.84	132.192	159093	4	17.32369	9	0
Adam's Lament	Stone Circus	spotify:track:6s3HzZCU8OhDEgRuBZbNTD	0.641	0.344	9	-14.383	1	0.0443	0.156	0.0269	0.143	0.741	120.018	156787	4	30.49542	8	0
I'm Watching The Raindrops Fall	Sgt. Barry Sadler	spotify:track:41VHBKHCZYviN4SjTNn2ID	0.538	0.281	11	-11.293	1	0.0341	0.813	0.00405	0.227	0.537	151.118	129867	4	29.56974	8	0
What A Walk	Bobby Lewis	spotify:track:1bXtFHtHbWuvolvPDZfPYI	0.378	0.822	8	-7.05	1	0.585	0.00745	0	0.298	0.823	148.482	128653	4	19.60181	5	1
Me About You (Mono) - Remastered	The Turtles	spotify:track:6ILCSvPBCguElliR8bVup3	0.483	0.624	5	-11.466	1	0.0336	0.0655	0.272	0.589	0.337	118.498	147194	4	20.70604	7	0
Monterey	Eric Burdon & the Animals	spotify:track:6GGZSgEo4RDOzyXnkMFbvD	0.487	0.557	4	-11.745	0	0.071	0.763	0.0852	0.211	0.643	80.732	276627	4	50.71682	13	0
For One Moment	Lee Hazlewood	spotify:track:548ov3fQQt9Ohtb9GApA14	0.472	0.374	7	-13.263	1	0.0261	0.553	0.00206	0.268	0.427	89.33	156813	4	54.66776	8	0
