Track,Artist,URI,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,chorusHit,sections
Flex (Ooh Ooh Ooh),Rich Homie Quan,spotify:track:2NVt7fxr5GsqTkGwYXcNTE,0.676,0.615,6,-7.534,0,0.0496,0.0384,0,0.341,0.883,163.993,176675,4,34.10738,9,1
Anything Goes,Florida Georgia Line,spotify:track:46ZfPS5VpSQVU5gb82hg3K,0.458,0.976,0,-3.791,1,0.0459,0.00182,0,0.193,0.76,154.007,218867,4,20.00202,9,1
Marijuanaut's Theme,Sleep,spotify:track:7uDRYzCgOPTYDuTSfNpuxo,0.207,0.879,5,-7.077,1,0.061,0.0175,0.754,0.356,0.324,136.596,399893,1,117.98401,15,0
Shut Up And Dance,WALK THE MOON,spotify:track:0kzw2tRyuL9rzipi5ntlIy,0.578,0.866,1,-3.804,1,0.0619,0.00701,0,0.257,0.619,128.038,199080,4,64.39539,9,1
I Didn't Mean To Turn You On,Cherrelle,spotify:track:2ChOjxRhuxQwXnSLc1isiu,0.77,0.879,9,-7.137,1,0.0622,0.0554,0.0331,0.556,0.712,120.247,423427,4,31.56803,18,0
Another Round,Fat Joe Featuring Chris Brown,spotify:track:3Rh3zDYanZFHaeXFT4Asps,0.271,0.762,6,-6.277,0,0.275,0.0719,0,0.143,0.41,80.248,288895,4,49.06984,12,1
A Little More Country Than That,Easton Corbin,spotify:track:7LrZ3SczM7zlUkVlhevPp2,0.64,0.6,11,-8.534,1,0.0318,0.0795,1.5e-06,0.106,0.593,84.969,172227,4,40.39821,8,1
Freaky Friday,Lil Dicky Featuring Chris Brown,spotify:track:10Igtw8bSDyyFs7KIsKngZ,0.755,0.599,8,-5.042,1,0.224,0.147,0,0.109,0.755,133.123,216632,4,29.47738,10,1
The Closest I've Come,Earthside,spotify:track:333VGwmxAi5Ubp9jyCp7nm,0.502,0.872,5,-6.639,0,0.0405,0.000584,0.884,0.0897,0.186,105.02,480640,1,91.18686,14,0
Goodbye,My Darkest Days,spotify:track:2B5WqVkRvdevF7RWAURmhG,0.547,0.753,1,-4.519,0,0.0379,0.000787,0,0.335,0.471,120.008,238373,4,59.74318,7,0
Battlefield,Lunatic Soul,spotify:track:1TFEZLxilFVNRg79Wo6xjf,0.332,0.436,2,-12.913,1,0.0619,0.577,0.561,0.137,0.11,97.49,544839,3,34.52244,19,0
An Emerald Dream,Kasan,spotify:track:3EhQH1pdpV4kePURgaIklz,0.218,0.611,4,-7.909,1,0.034,0.019,0.815,0.111,0.138,142.9,639213,4,30.22834,20,0
Satan Prayer,Ghost,spotify:track:4bcAfqEb71izaLb8V4quqw,0.598,0.862,2,-5.575,0,0.0461,0.207,0.000169,0.151,0.333,130.044,278107,4,45.99941,12,0
Varangian,Grand Magus,spotify:track:4vZSf8w3jWPy66uDrwospe,0.57,0.954,8,-5.458,1,0.0569,0.000179,0.00284,0.109,0.188,122.013,221493,3,22.70467,11,0
Kill A Word,Eric Church Featuring Rhiannon Giddens,spotify:track:0ipcmHor30Y8p6hCd8QUVq,0.651,0.732,2,-8.037,1,0.0381,0.0164,1.58e-06,0.0925,0.638,85.023,199213,4,41.0046,6,1
No Frauds,Nicki Minaj, Drake & Lil Wayne,spotify:track:7KcGEssn7BnJdTgildK5y0,0.867,0.558,1,-6.975,1,0.258,0.0884,4.05e-06,0.541,0.432,139.061,272453,4,33.75793,18,1
Propuesta Indecente,Romeo Santos,spotify:track:5PycBIeabfvX3n9ILG7Vrv,0.757,0.632,2,-6.83,1,0.0549,0.499,0,0.0723,0.742,122.936,235133,4,30.04126,9,1
Checkmate,Musicman1066,spotify:track:54Ie7VK3qbABThQORDHWEv,0.318,0.816,6,-5.578,0,0.0595,0.000175,0.893,0.0628,0.274,179.801,215500,3,23.5148,12,0
Winter's Gate, Pt. 4,Insomnium,spotify:track:2H8r0ewysy5mvze45jbQEj,0.131,0.974,7,-5.872,1,0.256,0.000167,0.223,0.116,0.0363,97.481,326263,3,31.82391,11,0
...and Death Was Nothing to Him,Cypecore,spotify:track:5ET1LL7rSXYHAJ03ZQw917,0.447,0.971,7,-4.868,0,0.0811,2.47e-05,0.238,0.321,0.174,161.998,334000,4,24.27867,12,0
Dooo It!,Miley Cyrus,spotify:track:2ibR1hb5ArUlwruwdVhYMu,0.6,0.611,6,-6.43,0,0.231,0.00296,0.000112,0.38,0.467,172.103,218587,4,45.24129,6,0
Hillbilly Bone,Blake Shelton Featuring Trace Adkins,spotify:track:40T9vgCE3W4Y6QePIkQBEm,0.603,0.946,7,-4.172,1,0.0463,0.0558,6.51e-05,0.114,0.912,144.019,224907,4,32.05529,11,1
The Halcyon Purge,Mechina,spotify:track:7xDc8EWILGy0HNl9Jk2lIe,0.15,0.978,7,-5.264,0,0.352,0.0108,0.48,0.181,0.0352,82.511,304446,4,24.21448,11,0
Rollin,Calvin Harris Featuring Future & Khalid,spotify:track:3FDrI0FLKzrYQiWxPhqV2W,0.754,0.762,6,-4.486,0,0.0849,0.45,6.67e-05,0.224,0.673,92.002,272667,4,41.8201,10,1
Signal Rays,God Is An Astronaut,spotify:track:0nLz8IrOuE7NjGXr6jWKa7,0.395,0.818,6,-7.583,1,0.0293,4.71e-05,0.634,0.235,0.578,159.967,247146,4,39.395,12,0
Take A Back Road,Rodney Atkins,spotify:track:7B6m8tHAYZsOKOKMU5SR2n,0.581,0.856,3,-4.0,1,0.0783,0.183,0,0.0871,0.918,169.902,209427,4,60.35473,8,1
Right Back,Khalid Featuring A Boogie Wit da Hoodie,spotify:track:6PYnUsNEpYC7A4BS2sjw3L,0.786,0.428,5,-10.011,0,0.31,0.0933,1.1e-06,0.156,0.556,97.001,255000,4,73.53914,8,1
Faceless,Fractal Gates,spotify:track:0D0UQVnQLEXTajPtTph0Px,0.377,0.987,7,-4.765,1,0.0662,5.7e-06,0.0216,0.122,0.183,155.03,299133,4,31.65215,12,0
Fish,Craig Campbell,spotify:track:5XSMEz3plMjaDETZa8F7uz,0.619,0.673,6,-6.268,1,0.0364,0.156,0,0.116,0.599,160.012,169093,4,29.05824,9,0
I'm On One,DJ Khaled Featuring Drake, Rick Ross & Lil Wayne,spotify:track:608a1wIsSd5KzMEqm1O7w3,0.413,0.807,11,-3.499,0,0.318,0.0536,0,0.631,0.438,149.33,296147,4,38.99664,12,1
Fireflies and Empty Skies,God Is An Astronaut,spotify:track:0SGB0nFDl61RLJWwlZusla,0.43,0.725,4,-8.496,0,0.0301,0.027,0.911,0.136,0.69,165.077,241853,4,34.35826,11,0
XO,John Mayer,spotify:track:7cpCU3Denug5NGZsSpQl8v,0.431,0.377,2,-9.753,1,0.0288,0.749,0,0.211,0.353,173.67,213627,4,28.15176,11,1
Dirty Dancer,Enrique Iglesias With Usher Featuring Lil Wayne,spotify:track:1XS0Gyb2YyUgoxa8O67emr,0.662,0.942,3,-3.631,0,0.072,0.00854,0,0.117,0.787,133.03,214760,4,29.47868,10,1
Make It Rain,Ed Sheeran,spotify:track:5puU24G3lHVsUXPAWW2ZpV,0.618,0.239,8,-8.371,0,0.0274,0.791,0,0.1,0.327,96.846,404480,3,44.75763,18,1
Body Within a Body,Latitudes,spotify:track:2PGds5zq3EMliWgEnYpP54,0.132,0.543,0,-10.747,0,0.0428,0.00517,0.854,0.193,0.0398,145.069,476770,3,179.3345,13,0
Photograph,J. Cole,spotify:track:0bhnUFDQFCEHCBlsQfHnj5,0.825,0.487,1,-6.416,1,0.233,0.0299,0,0.0868,0.372,105.05,218954,3,42.62476,8,1
Transconsciousness,Compass & Knife,spotify:track:76zewevYJl5gs2rPAnpBoB,0.398,0.644,11,-4.86,0,0.0289,0.162,0.975,0.113,0.0728,87.486,202640,4,95.4397,5,0
Glory And Gore,Lorde,spotify:track:5ama5p0JgVg5scQk6ryDPy,0.689,0.377,1,-8.761,1,0.0397,0.285,0,0.268,0.294,143.946,210738,4,40.20837,9,1
Me Too,Meghan Trainor,spotify:track:3KwwE4sgCzMaKWq6QBebmX,0.934,0.694,11,-5.849,0,0.101,0.0962,1.2e-06,0.478,0.835,123.829,181240,4,20.51534,11,1
Ni**as in Paris,Jay Z Kanye West,spotify:track:1auxYwYrFRqZP7t3s7w4um,0.788,0.859,1,-5.542,1,0.315,0.127,0,0.348,0.769,140.027,219333,4,19.33116,10,1
Solo,Clean Bandit Featuring Demi Lovato,spotify:track:6kPJZM97LwdG9QIsT7khp6,0.737,0.636,11,-4.546,0,0.0437,0.0441,6.66e-05,0.35,0.565,105.005,222653,4,28.06077,11,1
Bring to Life,We As Human,spotify:track:5zQLxrb1TzIrxfMXrbcy74,0.457,0.922,10,-4.344,0,0.056,0.000142,2.81e-06,0.0777,0.386,97.009,217160,4,53.32852,9,0
In My Feelings,Drake,spotify:track:2G7V7zsVDxg1yRsu7Ew9RJ,0.835,0.626,1,-5.833,1,0.125,0.0589,6e-05,0.396,0.35,91.03,217925,4,39.95982,10,1
My Dawg,Lil Baby,spotify:track:7CEJH5Ed7FBbXF6CqBQPlJ,0.943,0.544,10,-6.292,0,0.0642,0.0336,0,0.0954,0.515,133.012,215423,4,44.34313,8,1
All That Matters,Justin Bieber,spotify:track:70XP39KE8vTgxtRXcwfxJA,0.696,0.513,6,-5.567,0,0.0424,0.00508,0,0.0682,0.144,129.859,191173,4,61.00735,9,1
I Can Take It From There,Chris Young,spotify:track:4elsQHzndSMtjrsbcwnZgf,0.686,0.816,3,-5.953,1,0.0318,0.155,0,0.252,0.871,113.939,158293,4,51.60818,8,1
Hair Down (feat. Kendrick Lamar),SiR,spotify:track:6sq5mqtS3jwJjvBHALknJH,0.804,0.509,8,-10.833,0,0.132,0.208,0.00011,0.314,0.472,120.074,217006,4,98.01357,8,0
MaelstrÃÂÃÂÃÂÃÂ¸m,Oathbreaker,spotify:track:22Uqjeb2KzanXEJcNF3dLe,0.672,0.32,10,-12.325,1,0.0403,0.877,0.795,0.106,0.0438,82.554,242747,4,47.26134,10,0
Waving Through a Window - From Dear Evan Hansen,Owl City,spotify:track:18UUNle3BNojYpIfbLueJh,0.555,0.709,9,-4.873,1,0.0292,0.352,0,0.15,0.571,145.285,247817,4,21.07387,11,0
Estes,Lehnen,spotify:track:0VPqyp6LleHYu5Axbhc1PV,0.341,0.871,6,-5.434,0,0.0437,4.12e-06,0.825,0.07,0.394,139.939,205435,4,34.87059,10,0
The Moment I Knew,Taylor Swift,spotify:track:5AsmAjBSSQjRPWgAYIp8tm,0.62,0.506,7,-7.327,1,0.0312,0.187,1.47e-05,0.102,0.275,126.015,285560,4,39.20083,12,1
Sex Room,Ludacris Featuring Trey Songz,spotify:track:5fc3CYrNkLym4ifJgnJtmv,0.665,0.69,11,-5.856,1,0.0622,0.321,0,0.107,0.677,116.018,330440,4,48.4076,12,1
Automatic,Miranda Lambert,spotify:track:0B0y2FImat9j9MJTNRZWfW,0.591,0.703,10,-6.211,1,0.0256,0.0435,2.34e-06,0.145,0.402,95.993,247827,4,46.39937,6,1
Waka Waka (This Time For Africa),Shakira Featuring Freshlyground,spotify:track:2Cd9iWfcOpGDHLz6tVA3G4,0.766,0.873,11,-6.381,0,0.143,0.00627,0,0.0764,0.743,126.988,202627,4,22.59228,8,1
Hymn of a Broken Man,Times Of Grace,spotify:track:30Ww1mP93FS1fKP9uT5Y69,0.145,0.989,2,-3.212,0,0.123,3.28e-05,0.0296,0.0823,0.0949,186.892,193880,3,35.66234,10,0
Can't Stop Lovin' You,Soul Dog,spotify:track:1weOkEmnoTofa7j4afLbEL,0.577,0.418,0,-14.162,1,0.19,0.147,6.96e-05,0.0848,0.716,75.556,312214,4,26.86012,11,0
Anna Sun,WALK THE MOON,spotify:track:3e0yTP5trHBBVvV32jwXqF,0.472,0.844,10,-6.578,1,0.054,0.00173,0,0.24,0.34,140.034,321280,4,25.96856,13,0
Burn It Down,Linkin Park,spotify:track:7oVEtyuv9NBmnytsCIsY5I,0.585,0.972,9,-4.45,0,0.0534,0.0143,0,0.0707,0.585,110.006,230253,4,46.43256,10,1
Glorious,Macklemore Featuring Skylar Grey,spotify:track:0CokSRCu5hZgPxcZBaEzVE,0.731,0.794,0,-5.126,0,0.0522,0.0323,2.59e-05,0.112,0.356,139.994,220454,4,18.4814,10,1
Strange Clouds,B.o.B Featuring Lil Wayne,spotify:track:0yQw3d0iQDjMrxaVHFv77J,0.531,0.665,8,-6.672,0,0.286,0.0607,0,0.131,0.8,73.726,226293,4,27.51501,7,1
Pride.,Kendrick Lamar,spotify:track:6IZvVAP7VPPnsGX6bvgkqg,0.665,0.535,4,-7.056,0,0.0572,0.0786,1.68e-05,0.154,0.37,138.842,275253,4,24.99245,13,1
Stay,Post Malone,spotify:track:4H7WNRErSbONkM06blBoGc,0.507,0.48,5,-5.418,1,0.0266,0.449,0,0.147,0.35,86.046,204427,4,67.1074,9,1
Better Off Dead,Sleeping With Sirens,spotify:track:4MjJlPgUYMQjvHOQq0uvOv,0.239,0.969,11,-3.547,0,0.27,0.0224,9.24e-05,0.452,0.245,93.565,183782,4,28.47023,10,0
Bang My Head,David Guetta Featuring Sia & Fetty Wap,spotify:track:53Y0kdCa1CZ9gRqEuknfwy,0.599,0.869,0,-3.697,1,0.0789,0.0525,0.00719,0.103,0.593,108.061,193333,4,44.24073,10,1
Missionary Man,Ghost,spotify:track:29NX2dMLjvmtD8HQek1AFQ,0.607,0.807,1,-5.191,1,0.036,0.00427,0.000967,0.124,0.413,128.008,222840,4,30.34327,10,0
Elangathu,Shreya Ghoshal,spotify:track:01yHYYvFwxQorNJTBwbvPn,0.694,0.479,0,-8.918,1,0.0307,0.36,0,0.195,0.735,143.974,369774,4,22.47504,21,0
Someone Else Calling You Baby,Luke Bryan,spotify:track:7DkzLcSXS4KhSvbvIJja3M,0.498,0.916,8,-3.728,1,0.0662,0.052,1.31e-06,0.0734,0.352,115.045,229253,4,63.14105,9,1
Be My Fire,The Blue Stones,spotify:track:1DqpFQJcBRkfTs6U6XlfIQ,0.539,0.886,1,-6.133,0,0.0459,0.000436,0.000122,0.168,0.5,95.995,193053,4,50.32485,8,0
(Serpens Caput),Agalloch,spotify:track:1sj28IkmCEdXD8vikFo1dB,0.336,0.298,7,-21.424,0,0.0385,0.931,0.93,0.378,0.32,124.691,186853,3,28.18852,7,0
Cheers (Drink To That),Rihanna,spotify:track:46MDLc0Yip6xCMSsdePOAU,0.576,0.912,9,-3.623,1,0.0403,0.0182,0,0.293,0.727,79.981,261747,4,48.45556,9,1
Human,Christina Perri,spotify:track:1x80xTzSL7pok3M5JC3oJz,0.439,0.489,8,-6.286,1,0.0368,0.132,0.000643,0.114,0.253,143.808,250707,4,101.85227,8,1
Antisocial,Ed Sheeran & Travis Scott,spotify:track:1DhRbox3xkceP64k3JeYfW,0.715,0.823,5,-5.313,0,0.0495,0.133,0,0.361,0.91,151.956,161747,4,20.32635,10,1
Yours,Russell Dickerson,spotify:track:6RSNKGdv3nDTHqgw4bdzyF,0.555,0.722,11,-6.005,1,0.034,0.119,0,0.0861,0.559,134.058,216960,4,47.84163,8,1
Tequila,Dan + Shay,spotify:track:42fw0rxRO2xbesF6mJfd4Y,0.489,0.581,11,-5.731,1,0.0281,0.0312,0,0.132,0.494,86.016,196747,4,16.82819,9,1
Keep Them Kisses Comin',Craig Campbell,spotify:track:1ugf7FcFQ0s95CTB0btuzz,0.704,0.767,6,-5.708,1,0.0398,0.0524,0.000469,0.361,0.889,120.035,159827,4,23.67458,8,1
The Last Leaf,Monolord,spotify:track:6K2ZaCUlqKChYLeeNzTJRc,0.375,0.659,4,-9.571,0,0.0325,0.00202,0.889,0.173,0.372,130.437,314656,4,76.14834,6,0
Monopoly,Ariana Grande & Victoria Monet,spotify:track:6tsOcBnaKgzK22yEiqRh8P,0.892,0.507,0,-8.282,1,0.378,0.704,3.14e-05,0.109,0.695,143.96,158587,4,35.98549,6,1
Really Really,Kevin Gates,spotify:track:10I3CmmwT0BkOVhduDy53o,0.762,0.666,0,-6.055,1,0.0916,0.00427,0,0.127,0.278,118.97,232093,4,49.56435,9,1
Jason... the Dragon,Weedeater,spotify:track:1qq1OJcZsgCghLy1m93auc,0.193,0.859,7,-7.229,1,0.0561,0.000857,0.675,0.332,0.385,142.978,358800,4,58.92042,12,0
The Saw Is the Law,Whitechapel,spotify:track:6rLEeo9rNT87t2xHry8xUl,0.476,0.994,11,-3.429,0,0.18,0.000569,0.000149,0.139,0.216,115.103,267613,4,24.00551,9,0
Mass Locked,Mechina,spotify:track:4XfYMXnOhC8d2Z1aBZcSEH,0.3,0.417,0,-16.237,1,0.0596,0.112,0.826,0.59,0.12,85.009,100496,4,31.8192,8,0
The Cosmic Tide,Shylmagoghnar,spotify:track:3FtosS8coexhGaRttmBgUA,0.14,0.941,7,-5.014,0,0.066,2.13e-05,0.674,0.265,0.211,179.982,397129,3,99.50368,17,0
The Fall,Gojira,spotify:track:3ONrh7cP8vezCw1Q3UJNOn,0.249,0.935,7,-5.536,0,0.0944,0.000609,0.0489,0.0913,0.193,103.125,325573,4,43.46149,11,0
Learning to Survive,We Came As Romans,spotify:track:0fr7Nl49mFbf6nXXca6YwO,0.588,0.829,6,-6.196,1,0.0511,0.0181,0.000462,0.153,0.495,140.041,269967,4,35.31912,12,0
She Twerkin,Ca$h Out,spotify:track:3bkcmsP2pcRAczoFtWqntt,0.837,0.762,2,-4.073,1,0.0508,0.000644,0,0.113,0.334,142.009,172467,4,42.75316,10,1
To You There Is No End,Minsk,spotify:track:0j6f0NswSNwb3BU9YdYARJ,0.497,0.937,1,-6.881,1,0.0754,0.0439,0.53,0.32,0.105,120.052,168731,4,70.35508,7,0
Delirious (Boneless),Steve Aoki, Chris Lake & Tujamo Featuring Kid Ink,spotify:track:2SSFvQBwsxeazzo7z5l9gD,0.706,0.912,8,-4.44,0,0.0565,0.0195,0,0.232,0.925,128.004,223413,4,83.09117,7,1
Shelter,Alcest,spotify:track:3c1gOGbo88fWoWAajPvQXZ,0.285,0.64,8,-5.021,1,0.0328,0.000166,0.913,0.104,0.201,149.982,329099,4,45.66865,12,0
A Second Chance,Lord Vicar,spotify:track:4kYTIHqcERb6qguavKNry9,0.284,0.739,11,-6.75,1,0.0456,9.95e-05,0.154,0.104,0.125,118.658,642413,4,106.36355,24,0
Stardust,New Politics,spotify:track:03WmeqPnjaBnm4lfwm8v8z,0.401,0.85,0,-2.956,1,0.0383,0.00369,0,0.149,0.375,78.045,220587,4,37.63813,7,0
Jim's Whiskers,John Garcia,spotify:track:3A5l4HNqqA4w0VvsPX9A8e,0.343,0.872,5,-5.602,0,0.0914,0.0207,0.364,0.147,0.588,115.991,222169,4,19.16792,10,0
Antidote,Red Fang,spotify:track:6GJPSdvd1mrtb4T3YKPGlc,0.192,0.983,6,-6.471,0,0.132,4.96e-05,0.144,0.223,0.3,168.921,230010,4,45.26121,11,0
Yeah 3X,Chris Brown,spotify:track:2QtxlzvSBONjs1bDC34ixs,0.705,0.882,11,-3.201,0,0.0445,0.000369,1.16e-06,0.0934,0.7,130.0,241667,4,30.43544,10,1
Take It All,Pop Evil,spotify:track:7bE2oENQfcDMKDvNsuZhEJ,0.624,0.897,7,-5.778,0,0.0453,0.000909,0,0.0834,0.607,109.971,198542,4,49.1821,8,0
Ashen Crown,In Mourning,spotify:track:5MahjeYDSjRm41To1Oz9BJ,0.398,0.694,2,-8.396,0,0.0374,0.0142,0.152,0.141,0.122,160.074,488072,4,37.72441,21,0
Sweet Burning Melancholia,Silent Whale Becomes a Dream,spotify:track:5lFUknjqpJHg2LebGDAA6p,0.129,0.458,2,-11.235,0,0.0383,0.0027,0.692,0.111,0.0808,188.943,437891,4,59.63272,21,0
Electric Worry,Clutch,spotify:track:0BS1mTb6ZvZcVm217dyWFU,0.396,0.81,0,-4.242,1,0.0439,0.0164,0.107,0.322,0.252,165.269,314747,4,48.59658,10,0
Earfquake,Tyler, The Creator,spotify:track:5hVghJ4KaYES3BFUATCYn0,0.554,0.498,9,-8.866,1,0.0685,0.23,5.98e-06,0.795,0.413,79.635,190067,4,46.41927,9,1
Waters,Electric Wire Hustle,spotify:track:0J8RiLVrJvGVBcPB76mNpb,0.822,0.556,2,-7.854,1,0.113,0.0248,0.191,0.108,0.363,90.03,342987,4,151.06548,9,0
Lathe Biosas,Pelican,spotify:track:56VvDPhbA47tqEF3rIEjKF,0.368,0.832,6,-8.153,0,0.0378,1.67e-05,0.748,0.0953,0.328,145.204,286000,4,76.07437,11,0
Blase,Ty Dolla $ign Featuring Future & Rae Sremmurd,spotify:track:5suEtW2DUAfvroohjzgatb,0.897,0.642,2,-8.828,1,0.0534,0.0219,1.31e-06,0.159,0.291,127.984,285240,4,56.27973,10,1
One Dance,Drake Featuring WizKid & Kyla,spotify:track:1zi7xx7UVEFkmKfv06H8x0,0.792,0.625,1,-5.609,1,0.0536,0.00776,0.00188,0.329,0.37,103.967,173987,4,54.25264,6,1
The Fox,Ylvis,spotify:track:5HOpkTTVcmZHnthgyxrIL8,0.703,0.867,6,-4.292,1,0.0453,0.107,0,0.119,0.546,128.008,213708,4,23.46061,12,1
Heart Like Mine,Miranda Lambert,spotify:track:4EDeBzhZMcHEx7A8IcDiaL,0.437,0.844,8,-3.394,1,0.0381,0.0642,1.42e-06,0.124,0.493,155.066,177867,4,24.80858,10,1
Fucking Lifer,And So I Watch You from Afar,spotify:track:0q4yWngT27liigyoSRMLsS,0.586,0.92,0,-5.603,1,0.0491,6.98e-05,0.808,0.079,0.263,129.999,160467,4,49.8238,8,0
LIKE I WOULD,ZAYN,spotify:track:1zWMf9bVyhY5W3ZORbjNWt,0.565,0.832,10,-5.732,0,0.114,0.0247,0,0.26,0.233,112.827,192133,4,51.69151,8,0
See You In Hell,Electric Wizard,spotify:track:5gG15aEI4zv1hohsjFBhtD,0.194,0.689,2,-7.316,1,0.0424,4.01e-06,0.512,0.258,0.307,125.713,398280,3,17.31901,16,0
The Woods Are On Fire,An Autumn for Crippled Children,spotify:track:2H01M2s29jCTQqgELupxzw,0.408,0.96,5,-4.831,1,0.0607,9.82e-06,0.815,0.482,0.156,116.803,256009,4,114.01836,6,0
Tonight Is The Night,Outasight,spotify:track:0tr0D36L1RwPdUTFfyNq37,0.625,0.786,7,-3.814,1,0.0465,0.0343,1.05e-06,0.202,0.537,119.982,190000,4,62.53816,5,1
Focus,Ariana Grande,spotify:track:1cdzfFjEbUbgTm5nv3FgXR,0.672,0.876,6,-6.036,1,0.244,0.266,0,0.444,0.79,100.018,211360,4,31.72894,10,1
Applause,Lady Gaga,spotify:track:4iuiI5y4bHi64BoJWb8ENA,0.666,0.769,7,-4.316,0,0.0511,0.0282,1.71e-06,0.0747,0.718,139.919,213587,4,29.64765,12,1
Stay,Rihanna Featuring Mikky Ekko,spotify:track:1dEy9Pl81QopSxNsPxXQxv,0.621,0.31,9,-10.164,0,0.0283,0.945,6.12e-05,0.117,0.125,111.893,240707,4,122.38574,7,1
Wolves,Selena Gomez X Marshmello,spotify:track:0tBbt8CrmxbjRP0pueQkyU,0.724,0.804,11,-4.614,0,0.0448,0.124,0,0.204,0.306,124.987,197993,4,22.83828,12,1
El Centro,All Them Witches,spotify:track:79f0VCHqbXTug5bBUtkhlH,0.394,0.957,10,-7.426,0,0.0733,0.000868,0.678,0.101,0.214,111.963,505067,4,31.24574,13,0
Marvins Room,Drake,spotify:track:047fCsbO4NdmwCBn8pcUXl,0.492,0.26,9,-17.341,0,0.0921,0.646,0.00178,0.0705,0.312,111.519,347227,5,28.64767,11,1
Baldwins ugly lamb,Baulta,spotify:track:6dwXS61k5dWYh3OuvnWV63,0.569,0.612,6,-8.645,0,0.0255,0.00332,0.84,0.106,0.139,106.012,414067,4,23.46434,13,0
Good To Be Alive (Hallelujah),Andy Grammer,spotify:track:3gHc5XTAywdFQUsHS6DD7G,0.797,0.896,5,-3.678,1,0.0512,0.0349,0,0.635,0.685,120.037,189098,4,25.5364,9,1
Beautiful Drug,Zac Brown Band,spotify:track:0vcfOQOvTCv8ckiRs8Xc1Z,0.618,0.852,8,-5.243,0,0.0813,0.0539,2.7e-06,0.124,0.339,125.944,191600,4,26.28397,8,1
Give It 2 U,Robin Thicke Featuring Kendrick Lamar,spotify:track:5zDQlhcJ5KOoXeSMGwiuJY,0.672,0.827,6,-3.829,0,0.0693,0.101,0,0.16,0.58,127.076,229667,4,42.14582,9,1
Permanence,Unreqvited,spotify:track:61QHR8D6SWZNZVKSdtLMIu,0.125,0.581,0,-8.324,0,0.057,0.0319,0.905,0.114,0.0392,179.683,780000,3,113.77256,20,0
How We Do (Party),Rita Ora,spotify:track:56cQwIA14AQRdyWsu2Abdb,0.739,0.926,7,-3.927,1,0.0725,0.00298,0,0.108,0.718,116.03,247213,4,25.92025,10,1
I Need Your Love,Shaggy Featuring Mohombi, Faydee, Costi,spotify:track:74Xdx4ezYQQlg8wKswq25T,0.529,0.794,5,-3.903,1,0.164,0.122,0,0.117,0.543,119.956,216667,3,31.20974,11,1
I Don't Like It, I Love It,Flo Rida Featuring Robin Thicke & Verdine White,spotify:track:2S5LNtRVRPbXk01yRQ14sZ,0.854,0.766,9,-4.697,0,0.141,0.0242,0,0.0793,0.784,118.004,224258,4,24.6909,11,1
Banjo,Rascal Flatts,spotify:track:47aIa6zbUGsdNn55cyuOug,0.617,0.862,2,-6.356,1,0.0337,0.0186,0,0.161,0.769,101.971,256133,4,30.22647,12,1
Give Up The Ghost,Radiohead,spotify:track:4OrGm3fBdhlXuHtRBoLUMW,0.26,0.264,7,-12.279,1,0.0299,0.885,0.0799,0.191,0.159,79.652,290067,4,28.31304,10,0
Grey Light,Callisto,spotify:track:3XBwZBJpk5VPsVHxUM9Ems,0.399,0.93,9,-6.924,0,0.0633,3.75e-05,0.119,0.113,0.278,99.992,360953,4,97.21522,11,0
Open Passageways,All Them Witches,spotify:track:1gIoIq3RF1wl3Pp6d1Clzb,0.356,0.589,9,-8.248,0,0.0308,0.0376,0.6,0.194,0.2,155.995,194013,4,24.12815,12,0
Empire State Of Mind (Part II) Broken Down,Alicia Keys,spotify:track:5sra5UY6sD658OabHL3QtI,0.479,0.368,6,-7.784,1,0.0341,0.739,4.1e-05,0.118,0.142,92.959,216480,4,44.06663,8,1
Last Sea,Lascar,spotify:track:39SNtMRDOIfiLJ75Z5YfJs,0.386,0.621,7,-10.015,0,0.0523,2.47e-06,0.765,0.326,0.184,119.986,515511,4,65.22685,13,0
Take a Little Ride,Jason Aldean,spotify:track:1rOoICPf1JpkRpX5PNuJt2,0.464,0.853,2,-3.767,1,0.0417,0.055,0,0.191,0.76,163.934,187613,4,37.15895,9,0
This Ole Boy,Craig Morgan,spotify:track:29rfPTA47K0xyl1Pnf1YBw,0.591,0.88,11,-4.401,1,0.0532,0.0754,4.27e-06,0.0434,0.661,114.11,263587,4,84.59766,7,1
Route One 347,Sigur RÃÂÃÂÃÂÃÂ³s,spotify:track:66UUPp7CgOk5gHWLTrrppk,0.211,0.0558,9,-32.872,1,0.0489,0.937,0.925,0.134,0.0509,116.799,240001,4,53.8577,9,0
First Kill,Amon Amarth,spotify:track:7wVdKwd0CZkzLT2cRcTSqz,0.428,0.947,7,-5.068,1,0.0466,7.73e-06,0.59,0.147,0.12,94.5,261400,4,36.55204,9,0
Vacation of the Mind,D-A-L,spotify:track:0iHPLqb2Dyo7hay3GQZkKd,0.741,0.706,11,-6.682,1,0.257,0.137,0.000655,0.106,0.613,171.949,211646,4,27.01653,11,0
Starving,Hailee Steinfeld & Grey Featuring Zedd,spotify:track:4Ce37cRWvM1vIGGynKcs22,0.729,0.615,4,-4.238,1,0.0647,0.378,0,0.105,0.508,99.989,181880,4,37.26628,6,1
